step=1 pos=(6,14,F2) action=2 | I am on Floor_2 (floor 2, position (6,14)).
step=487 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=488 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=489 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=490 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=491 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=492 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=493 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=494 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=495 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=496 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=497 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=498 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=499 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=500 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=501 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=502 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=503 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=504 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=505 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=506 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=507 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=508 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=509 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=510 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=511 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=512 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=513 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=514 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
