"taskCount","taskId","userId","time","AOI","X","Y","Z"
17,"56_L-WL0_R-NM1",20098770,"4973","corridor_right","149,99999999999994","-15,424502197791796","7,478807887731421"
18,"14_L-WS1_R-NM0",20098770,"5786","corridor_left","-150","-17,295109407605942","14,650736889185392"
19,"33_L-WS0_R-NL1",20098770,"5813","corridor_left","-150","-35,46004708243026","-21,396168477064673"
20,"35_L-WS1_R-NL0",20098770,"5583","corridor_left","-149,99999999999997","-36,66378855433746","13,699346316539945"
0,"L-NL0_R-WS1_in_tr",20452318,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",20452318,"3042","corridor_left","-150","-21,208041077266678","6,042143077185048"
0,"09_L-ES0_R-EL1_tr",20452318,"5076","corridor_left","-150,00000000000003","-73,32992774395603","-18,820012031815793"
1,"30_L-WM0_R-NL0",20452318,"5975","corridor_right","150,00000000000003","-24,94946149724749","-3,8085136031509705"
2,"04_L-EL1_R-ES0",20452318,"5850","corridor_right","150,00000000000003","-23,434472611422187","-13,841044804666325"
3,"12_L-NM0_R-WM0",20452318,"6507","corridor_right","150","-15,984383663117434","-4,028298308551619"
4,"26_L-WL0_R-NM0",20452318,"6177","corridor_right","150","-15,121187272088655","-6,926080304340218"
5,"31_L-WM0_R-NS0",20452318,"6521","corridor_right","150","-37,036193446071124","-10,843091184249232"
6,"62_L-WM1_R-NM0",20452318,"6583","corridor_right","150","-20,826807173668477","-14,21601877054998"
7,"45_L-ES1_R-EM0",20452318,"5057","corridor_right","150,00000000000003","-46,424124007758515","-14,299350082886747"
8,"08_L-ES0_R-EL0",20452318,"6121","corridor_right","150,00000000000003","-19,35946235454618","-6,878119891653938"
9,"51_L-NM1_R-WL0",20452318,"6551","corridor_right","150,00000000000003","-22,891360373295274","19,739892027115275"
10,"32_L-WS0_R-NL0",20452318,"6547","corridor_right","150,00000000000003","-30,507171034591813","-13,010328810709211"
11,"42_L-EM1_R-EM0",20452318,"6367","corridor_right","150,00000000000003","-16,727850958587858","-2,3419683442018027"
12,"61_L-WM1_R-NL0",20452318,"6400","corridor_right","150","-9,93082392906804","-4,917403911478644"
13,"23_L-NS0_R-WM0",20452318,"6463","corridor_right","150","-25,968784696398288","-2,8831484369243103"
14,"47_L-NL1_R-WM0",20452318,"6341","corridor_right","150","-18,31111630580236","-14,166596517694483"
15,"11_L-ES1_R-EL0",20452318,"4900","corridor_right","150,00000000000003","-21,28914614003586","-3,27615597555382"
16,"40_L-EM0_R-ES1",20452318,"5504","corridor_left","-150,00000000000003","-31,699338568623865","-9,775018508094774"
17,"60_L-WM0_R-NS1",20452318,"5500","corridor_left","-150","-41,16571678761829","-9,947902803974685"
18,"09_L-ES0_R-EL1",20452318,"5670","corridor_left","-150,00000000000003","-41,87007750718821","-22,58449874886459"
19,"24_L-NS1_R-WL0",20452318,"6559","corridor_right","150","-17,95631659791503","-10,87583982264951"
20,"44_L-ES0_R-EM1",20452318,"6583","corridor_left","-150","-40,4060016295784","-23,579714382060246"
0,"L-NL0_R-WS1_in_tr",20906686,"448","corridor_right","150","-24,669082618024163","4,124242863265386"
0,"27_L-WL0_R-NS0_tr",20906686,"null","null","null","null","null"
0,"09_L-ES0_R-EL1_tr",20906686,"5135","corridor_right","150,00000000000003","-51,00743135028855","-14,573063166167302"
1,"57_L-WL1_R-NM0",20906686,"4482","corridor_left","-150","-54,657660913532744","30,4446493394721"
2,"02_L-EL0_R-ES0",20906686,"4586","corridor_right","150,00000000000003","-47,65219785540311","-18,726351058565598"
3,"10_L-ES0_R-EM0",20906686,"5202","corridor_left","-150,00000000000003","-69,31276383532685","8,47584277322666"
4,"58_L-WM0_R-NL1",20906686,"5296","corridor_right","150,00000000000003","-20,621124876122426","6,5904426617845075"
5,"30_L-WM0_R-NL0",20906686,"4590","corridor_left","-150","-36,94421353334023","4,660244290734304"
6,"21_L-NS0_R-WL0",20906686,"4361","corridor_right","150,00000000000003","-27,48299740494996","52,111419132966425"
7,"26_L-WL0_R-NM0",20906686,"4976","corridor_left","-150,00000000000003","-50,2331156319989","0,16892600385156875"
8,"48_L-NM0_R-WL1",20906686,"6179","corridor_right","150","-38,80485522235066","20,176556434500988"
9,"50_L-NM0_R-WS1",20906686,"5452","corridor_right","150","-36,293668738207955","14,528498153563772"
10,"41_L-EM1_R-EL0",20906686,"5227","corridor_left","-150","-18,773774217861035","-22,85013067022618"
11,"29_L-WL1_R-NS0",20906686,"5493","corridor_left","-150","-50,06663037875703","13,825480388404456"
12,"06_L-EM0_R-EM0",20906686,"5483","corridor_left","-150,00000000000003","-23,811303169938427","-16,862870064342516"
13,"38_L-EM0_R-EL1",20906686,"5630","corridor_right","150,00000000000003","-39,924662527183855","-26,636792231643042"
14,"19_L-NM0_R-WL0",20906686,"4748","corridor_right","150","-48,92118160788986","-6,651812964185929"
15,"55_L-NS1_R-WM0",20906686,"5325","corridor_left","-150","-69,2920111061764","-39,99164925325528"
16,"28_L-WL0_R-NS1",20906686,"6249","corridor_right","150,00000000000003","-76,09882800452888","-31,622930348814464"
17,"54_L-NS0_R-WM1",20906686,"4661","corridor_right","150","-68,25520292684547","-23,00773128451251"
18,"34_L-WS0_R-NM0",20906686,"5499","corridor_left","-149,99999999999997","-37,39010809463009","21,745323455119006"
19,"52_L-NM1_R-WM0",20906686,"6170","corridor_right","150,00000000000003","-58,22083643245055","-11,31775813761444"
20,"39_L-EE0_R-EE1",20906686,"6463","corridor_right","150,00000000000003","-47,486615729078714","-22,866268728055843"
0,"L-NL0_R-WS1_in_tr",21023650,"2458","corridor_right","1.5e+16","-6185504139133478","-16832630542196916"
0,"27_L-WL0_R-NS0_tr",21023650,"4441","corridor_left","-150","-36852404195162976","-48807137449643536"
0,"09_L-ES0_R-EL1_tr",21023650,"4950","corridor_right","1.5e+16","-2306865287338539","-636459428060779"
1,"63_L-WM1_R-NS0",21023650,"5203","corridor_left","-150","-3495214020351952","-3890116106962349"
2,"21_L-NS0_R-WL0",21023650,"5683","corridor_right","150","-42919338798877576","-10422717894317266"
3,"53_L-NM1_R-WS0",21023650,"5402","corridor_left","-1.5e+16","-6545078410555604","-3675282537840914"
4,"42_L-EM1_R-EM0",21023650,"5567","corridor_left","-150","-33075261846907368","-19393574172556768"
5,"09_L-ES0_R-EL1",21023650,"5867","corridor_right","1.5e+16","-4825289278438554","-11397733246482504"
6,"62_L-WM1_R-NM0",21023650,"5733","corridor_left","-150","-4834068055232926","66313594965033960"
7,"39_L-EE0_R-EE1",21023650,"5983","corridor_right","1.5e+16","-23288158967964636","-996314030066057"
8,"56_L-WL0_R-NM1",21023650,"5641","corridor_right","150","-23699971924080928","-14740547956430148"
9,"40_L-EM0_R-ES1",21023650,"5915","corridor_right","1.5e+16","-1132147177733475","-18176922713712360"
10,"49_L-NM0_R-WM1",21023650,"5917","corridor_right","1.5e+16","-3394845352649021","-8799911346167104"
11,"52_L-NM1_R-WM0",21023650,"5401","corridor_left","-150","-16254916661194798","-11283200050471096"
12,"36_L-EL0_R-EM1",21023650,"5463","corridor_right","1.5e+16","-5358918610793779","-719409970079883"
13,"45_L-ES1_R-EM0",21023650,"5300","corridor_left","-1.5e+16","-5561765554793183","-10069732404407504"
14,"06_L-EM0_R-EM0",21023650,"3413","corridor_left","-150","-6683645594332958","-12678430706103242"
15,"23_L-NS0_R-WM0",21023650,"6050","corridor_right","150","-6239235912920343","5370409960040342"
16,"26_L-WL0_R-NM0",21023650,"5368","corridor_left","-150","19530484519834768","-23186858855358424"
17,"43_L-EM1_R-ES0",21023650,"5140","corridor_left","-1.5e+16","3028799146115986","-8832744022006025"
18,"05_L-EM0_R-EL0",21023650,"4183","corridor_left","-150","-9054578261281704","-1013877710676573"
19,"02_L-EL0_R-ES0",21023650,"5459","corridor_right","1.5e+16","-1160396247234165","-21866992100243292"
20,"11_L-ES1_R-EL0",21023650,"5333","corridor_left","-1.5e+16","-8558750039195097","-834832140705987"
0,"L-NL0_R-WS1_in_tr",21052864,"4046","corridor_right","1.5e+16","-6211018070074019","5724246198334112"
0,"27_L-WL0_R-NS0_tr",21052864,"4288","corridor_left","-150","-16418289724286222","4634053122961824"
0,"09_L-ES0_R-EL1_tr",21052864,"5088","corridor_right","1.5e+16","-20517914930753284","-8700968471173255"
1,"35_L-WS1_R-NL0",21052864,"5079","corridor_left","-150","-13424224635852396","838886235080535"
2,"61_L-WM1_R-NL0",21052864,"6007","corridor_left","-150","-17787057921342626","7883364276401851"
3,"28_L-WL0_R-NS1",21052864,"4967","corridor_right","1.5e+16","-2323564234500175","-1877852633951599"
4,"55_L-NS1_R-WM0",21052864,"5201","corridor_left","-1.5e+16","-9478953801449038","-2378641005305296"
5,"58_L-WM0_R-NL1",21052864,"4891","corridor_right","1.5e+16","-17399534097213234","-2913662035606052"
6,"32_L-WS0_R-NL0",21052864,"4619","corridor_left","-1.5e+16","-18502233995907576","-9797491734919376"
7,"23_L-NS0_R-WM0",21052864,"4198","corridor_right","150","-13079659904360526","19151444545712596"
8,"22_L-NS0_R-WL1",21052864,"5953","corridor_right","150","-1367035942490567","-10699028522922902"
9,"54_L-NS0_R-WM1",21052864,"5456","corridor_right","1.5e+16","-8511741382615277","-3853877000023566"
10,"15_L-NL0_R-WM0",21052864,"6092","corridor_right","150","-1518187896088908","-52084819826956632"
11,"51_L-NM1_R-WL0",21052864,"3176","corridor_left","-1.5e+16","-72330009644237792","-17007748923599408"
12,"50_L-NM0_R-WS1",21052864,"5498","corridor_right","1.5e+16","-10584543214722352","6632589285049465"
13,"18_L-NL1_R-WS0",21052864,"4565","corridor_left","-1.5e+16","-5539493836810884","-5962514329618926"
14,"37_L-EL1_R-EM0",21052864,"5461","corridor_left","-1.5e+16","-9258815389829052","-4794222305790029"
15,"06_L-EM0_R-EM0",21052864,"2565","corridor_right","1.5e+16","-9123768686434672","4370256731694312"
16,"63_L-WM1_R-NS0",21052864,"5153","corridor_left","-1.5e+16","-6847069133913834","14503427440017596"
17,"49_L-NM0_R-WM1",21052864,"5520","corridor_right","1.5e+16","-14827742512113376","2462391679642746"
18,"36_L-EL0_R-EM1",21052864,"5653","corridor_right","1.5e+16","-2621461356569509","-17841803647033204"
19,"05_L-EM0_R-EL0",21052864,"3003","corridor_left","-1.5e+16","-6470013569505127","-15731332084079312"
20,"12_L-NM0_R-WM0",21052864,"4495","corridor_right","1.5e+16","-71399627379592448","-101784453456556"
0,"L-NL0_R-WS1_in_tr",21234995,"1305","corridor_right","1.5e+16","-9749320700278200","10770904011899158"
0,"27_L-WL0_R-NS0_tr",21234995,"3052","corridor_left","-150","-3109816956332061","4450392534649832"
0,"09_L-ES0_R-EL1_tr",21234995,"2912","corridor_right","1.5e+16","-8012696183903773","-6923143646495063"
1,"39_L-EE0_R-EE1",21234995,"4604","corridor_right","1.5e+16","-1459143861919588","-2258886360967948"
2,"40_L-EM0_R-ES1",21234995,"2636","corridor_right","150","-35084616672475804","-6555292031896926"
3,"05_L-EM0_R-EL0",21234995,"1143","corridor_right","1.5e+16","-26487496254784048","-2128635809706259"
4,"36_L-EL0_R-EM1",21234995,"4516","corridor_right","150","-17712528603794264","-14300529173462436"
5,"31_L-WM0_R-NS0",21234995,"933","corridor_right","1.5e+16","-3023099370362352","-20103501638719932"
6,"26_L-WL0_R-NM0",21234995,"2315","corridor_left","-150","-28740510754681108","15461320968368976"
7,"58_L-WM0_R-NL1",21234995,"3502","corridor_right","150","-1970842835647567","-7909701125590317"
8,"35_L-WS1_R-NL0",21234995,"4151","corridor_left","-150","-21569659470965604","2429737764098006"
9,"45_L-ES1_R-EM0",21234995,"4077","corridor_left","-1.5e+16","-3998267728261556","-3319530574511248"
10,"02_L-EL0_R-ES0",21234995,"3344","corridor_right","1.5e+16","8801734907442196","-14885089556631158"
11,"50_L-NM0_R-WS1",21234995,"5245","corridor_right","150","-1411532943852535","12795247841605338"
12,"07_L-EM0_R-ES0",21234995,"3480","corridor_left","-1.5e+16","-16696720966352842","-17063311273909364"
13,"17_L-NL0_R-WS1",21234995,"6129","corridor_right","150","-4766568099896716","19605231850091704"
14,"41_L-EM1_R-EL0",21234995,"5233","corridor_left","-1.5e+16","-4779892826780441","-5320067605965875"
15,"57_L-WL1_R-NM0",21234995,"5195","corridor_left","-150","-30822758901621532","4635315610523558"
16,"47_L-NL1_R-WM0",21234995,"6059","corridor_left","-1.5e+16","-6538175065384013","-739855232419504"
17,"49_L-NM0_R-WM1",21234995,"6514","corridor_right","1.5e+16","-4039994048510362","21616455621710872"
18,"56_L-WL0_R-NM1",21234995,"5059","corridor_right","150","8739658340791316","-20783659545171104"
19,"59_L-WM0_R-NM1",21234995,"5911","corridor_right","150","-21569967681391284","305928022945389"
20,"10_L-ES0_R-EM0",21234995,"3966","corridor_right","1.5e+16","5931318527199608","-1705946925200294"
0,"L-NL0_R-WS1_in_tr",21979784,"1770","corridor_right","150","-23,94993764765283","9,077761625627604"
0,"27_L-WL0_R-NS0_tr",21979784,"3420","corridor_left","-150","-20,590644932126203","9,031946431744528"
0,"09_L-ES0_R-EL1_tr",21979784,"null","null","null","null","null"
1,"34_L-WS0_R-NM0",21979784,"4796","corridor_left","-150","-29,45437519101135","9,40477795654854"
2,"02_L-EL0_R-ES0",21979784,"1554","corridor_right","150","-18,297843082453365","-3,2021439358781834"
3,"15_L-NL0_R-WM0",21979784,"878","corridor_right","150","-40,84319582103929","42,405697824341715"
4,"35_L-WS1_R-NL0",21979784,"4353","corridor_left","-150","-14,061700160389748","-5,5960322569493055"
5,"32_L-WS0_R-NL0",21979784,"3355","corridor_left","-150,00000000000003","-46,280555106239184","-0,3384694207099166"
6,"21_L-NS0_R-WL0",21979784,"4932","corridor_right","150","-8,909482342956558","2,8478760692010017"
7,"18_L-NL1_R-WS0",21979784,"3000","corridor_left","-149,99999999999997","-17,992839914796203","-4,465383980956361"
8,"31_L-WM0_R-NS0",21979784,"null","null","null","null","null"
9,"26_L-WL0_R-NM0",21979784,"4372","corridor_left","-150","-15,000365780566167","3,632139744957076"
10,"59_L-WM0_R-NM1",21979784,"5509","corridor_right","149,99999999999997","-13,43379230682659","-5,509483429776068"
11,"27_L-WL0_R-NS0",21979784,"4651","corridor_left","-150","-14,009184975435552","-6,570876714369742"
12,"62_L-WM1_R-NM0",21979784,"4966","corridor_left","-150","11,789326106039766","6,005413897706841"
13,"63_L-WM1_R-NS0",21979784,"5614","corridor_left","-150","9,618327801671334","-11,1837344104941"
14,"56_L-WL0_R-NM1",21979784,"5188","corridor_right","149,99999999999997","-7,229558066655088","-1,2351989681097706"
15,"48_L-NM0_R-WL1",21979784,"5563","corridor_right","150","-13,149018245931117","4,533842111816316"
16,"50_L-NM0_R-WS1",21979784,"5743","corridor_right","150","-12,667134821130162","6,668380679934097"
17,"20_L-NM0_R-WS0",21979784,"4844","corridor_right","150","-29,04444366535057","19,375707888967106"
18,"37_L-EL1_R-EM0",21979784,"5232","corridor_left","-149,99999999999997","-12,193451492713876","-0,6951597847563846"
19,"11_L-ES1_R-EL0",21979784,"4329","corridor_left","-149,99999999999997","-16,45481089734511","-3,8165414883304436"
20,"07_L-EM0_R-ES0",21979784,"1712","corridor_right","149,99999999999994","-12,79570195375318","-22,14181373338009"
0,"L-NL0_R-WS1_in_tr",22385026,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",22385026,"5424","corridor_left","-150","-9,924872229509248","4,215325629837376"
0,"09_L-ES0_R-EL1_tr",22385026,"4572","corridor_right","150,00000000000003","-15,185952512263281","-21,277075660664565"
1,"04_L-EL1_R-ES0",22385026,"5244","corridor_left","-150","-32,485785779560715","-18,502211209804017"
2,"21_L-NS0_R-WL0",22385026,"570","corridor_right","150","-9,325000633533456","12,684505531090092"
3,"25_L-WM0_R-NM0",22385026,"3227","corridor_left","-150","-13,12830503394703","3,6488316579332984"
4,"03_L-EL0_R-ES1",22385026,"4478","corridor_right","150","-20,389284722217816","-39,15972667634472"
5,"16_L-NL0_R-WS0",22385026,"4467","corridor_right","150","-17,292422068090413","-1,829557226931776"
6,"41_L-EM1_R-EL0",22385026,"3551","corridor_left","-150,00000000000003","-3,5707363090165103","-4,059479238767551"
7,"40_L-EM0_R-ES1",22385026,"965","corridor_right","150,00000000000003","-6,131681880039764","-6,457574485165409"
8,"23_L-NS0_R-WM0",22385026,"108","corridor_right","149,99999999999997","-16,588032851397287","3,106895960797763"
9,"14_L-WS1_R-NM0",22385026,"3490","corridor_left","-150","-3,038229921544435","22,179664142245656"
10,"08_L-ES0_R-EL0",22385026,"null","null","null","null","null"
11,"33_L-WS0_R-NL1",22385026,"4412","corridor_right","150,00000000000003","-4,555784661606751","-16,230563944673463"
12,"24_L-NS1_R-WL0",22385026,"4305","corridor_left","-150","-6,806650639522594","-5,08005795006865"
13,"27_L-WL0_R-NS0",22385026,"3248","corridor_left","-150,00000000000003","-21,235978286663695","18,96201800816256"
14,"17_L-NL0_R-WS1",22385026,"3241","corridor_right","150","2,91392095140786","2,4531298198661293"
15,"59_L-WM0_R-NM1",22385026,"4874","corridor_right","150,00000000000003","-3,842127710502311","-16,75667609513748"
16,"44_L-ES0_R-EM1",22385026,"4811","corridor_right","150","-17,873954732437003","-12,1230766413305"
17,"50_L-NM0_R-WS1",22385026,"3898","corridor_right","150","-3,9591889351817997","-1,9864994865696701"
18,"12_L-NM0_R-WM0",22385026,"5075","corridor_right","150","-6,909455921852775","23,501216892653886"
19,"45_L-ES1_R-EM0",22385026,"4037","corridor_left","-150","-35,649333259311206","-21,45538406161259"
20,"53_L-NM1_R-WS0",22385026,"2489","corridor_right","149,99999999999997","-12,298037282987337","-6,246597483404976"
0,"L-NL0_R-WS1_in_tr",22780971,"4065","corridor_right","1.5e+16","-14212106465863314","-19823620405026772"
0,"27_L-WL0_R-NS0_tr",22780971,"1812","corridor_left","-1.5e+16","18035919107311076","-11463320462645854"
0,"09_L-ES0_R-EL1_tr",22780971,"3713","corridor_right","1.5e+16","-5610147036705534","-13446621460180694"
1,"15_L-NL0_R-WM0",22780971,"3729","corridor_right","150","18076705063273836","-2081495201835181"
2,"40_L-EM0_R-ES1",22780971,"3982","corridor_right","1.5e+16","-1738930089153105","-2452551509545937"
3,"32_L-WS0_R-NL0",22780971,"5273","corridor_left","-1.5e+16","-2284723864618132","-40232036957017680"
4,"53_L-NM1_R-WS0",22780971,"4610","corridor_left","-1.5e+16","-1061313340150545","-14956046852135684"
5,"46_L-NL0_R-WM1",22780971,"4283","corridor_right","150","-7440698670378772","-1505701489173908"
6,"45_L-ES1_R-EM0",22780971,"5247","corridor_left","-1.5e+16","-16088339008649562","-2162161891469688"
7,"19_L-NM0_R-WL0",22780971,"4025","corridor_right","150","-4732333268633681","-15328431828584656"
8,"60_L-WM0_R-NS1",22780971,"5407","corridor_right","1.5e+16","-16265181231355044","-24808722906357984"
9,"61_L-WM1_R-NL0",22780971,"5024","corridor_left","-150","-6457049607404642","-10542301230835466"
10,"27_L-WL0_R-NS0",22780971,"5241","corridor_left","-1.5e+16","-7193627593742704","-15061346224401668"
11,"55_L-NS1_R-WM0",22780971,"3101","corridor_left","-1.5e+16","-12711431480855396","-17367620592631696"
12,"24_L-NS1_R-WL0",22780971,"5106","corridor_left","-1.5e+16","-15992854282892016","-1951387451573885"
13,"05_L-EM0_R-EL0",22780971,"1244","corridor_right","1.5e+16","-2900363487659014","-13287146843485758"
14,"04_L-EL1_R-ES0",22780971,"3923","corridor_left","-1.5e+16","-28794024346336896","-11227364387036786"
15,"58_L-WM0_R-NL1",22780971,"4511","corridor_right","1.5e+16","-3971689011116645","-10181812394177924"
16,"59_L-WM0_R-NM1",22780971,"3015","corridor_right","1.5e+16","-6270604792618329","-1137095081572727"
17,"09_L-ES0_R-EL1",22780971,"4676","corridor_right","1.5e+16","-5798406944227523","-12613896564050420"
18,"62_L-WM1_R-NM0",22780971,"4082","corridor_left","-1.5e+16","-7246670042772465","-37836216764716720"
19,"26_L-WL0_R-NM0",22780971,"4310","corridor_left","-150","-5142373850087594","-12217989962743058"
20,"49_L-NM0_R-WM1",22780971,"4333","corridor_right","150","-8308577961686495","-13169298680911692"
0,"L-NL0_R-WS1_in_tr",24635816,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",24635816,"3520","corridor_right","150","-16,384521056946696","-47,465313198948095"
0,"09_L-ES0_R-EL1_tr",24635816,"4728","corridor_right","150","0,05379160035874975","-9,78688418318329"
1,"53_L-NM1_R-WS0",24635816,"2791","corridor_left","-150,00000000000003","-5,202393044814187","-13,103915054435802"
2,"58_L-WM0_R-NL1",24635816,"4637","corridor_right","150","0,8185488130830691","-11,910151263120298"
3,"25_L-WM0_R-NM0",24635816,"4065","corridor_right","150","-11,544934294620319","-47,334657171598714"
4,"38_L-EM0_R-EL1",24635816,"2679","corridor_right","150,00000000000003","-0,4435477888476598","-9,783904258833118"
5,"06_L-EM0_R-EM0",24635816,"3418","corridor_left","-149,99999999999997","-17,58537933754873","-42,926784048620085"
6,"49_L-NM0_R-WM1",24635816,"5230","corridor_right","150","-5,58471204576373","-1,7694344261391475"
7,"36_L-EL0_R-EM1",24635816,"5255","corridor_right","150,00000000000003","2,7251093274583624","-9,852347927315904"
8,"20_L-NM0_R-WS0",24635816,"3853","corridor_right","149,99999999999994","-17,51382440318817","-56,00600662641101"
9,"11_L-ES1_R-EL0",24635816,"3260","corridor_left","-150,00000000000003","-6,639972109869731","-21,01920743685399"
10,"21_L-NS0_R-WL0",24635816,"4687","corridor_left","-150","-9,912040921979347","-58,13006180148449"
11,"16_L-NL0_R-WS0",24635816,"3564","corridor_right","150","-35,47354706797716","-47,31460635435942"
12,"22_L-NS0_R-WL1",24635816,"5435","corridor_right","150","-0,5945567854674678","5,617460736024499"
13,"33_L-WS0_R-NL1",24635816,"4638","corridor_right","150","-2,959944571135253","-12,100260061520387"
14,"05_L-EM0_R-EL0",24635816,"4494","corridor_left","-150,00000000000006","-7,520650180437549","-35,89071902905596"
15,"41_L-EM1_R-EL0",24635816,"4515","corridor_left","-150,00000000000003","-5,458179432973765","-12,2405451990645"
16,"47_L-NL1_R-WM0",24635816,"5353","corridor_left","-150,00000000000003","2,2902760329399214","11,562634193309265"
17,"19_L-NM0_R-WL0",24635816,"3634","corridor_left","-150,00000000000003","-18,753757206008256","-9,55723231970967"
18,"31_L-WM0_R-NS0",24635816,"5412","corridor_right","150","4,276470431988194","-4,342643996203293"
19,"27_L-WL0_R-NS0",24635816,"5183","corridor_right","149,99999999999997","5,614578640285387","-48,6148656312833"
20,"12_L-NM0_R-WM0",24635816,"3627","corridor_right","150","2,0460435476846897","-12,957993516462363"
0,"L-NL0_R-WS1_in_tr",24674743,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",24674743,"4388","corridor_right","150","-13,695921085267528","-11,790797561261414"
0,"09_L-ES0_R-EL1_tr",24674743,"1451","corridor_right","150","-1,0623710759300309","-6,574124771619225"
1,"21_L-NS0_R-WL0",24674743,"3885","corridor_right","150","-4,225409864663639","6,714955719820101"
2,"62_L-WM1_R-NM0",24674743,"3235","corridor_left","-150","-7,120306773277605","-7,211108074051609"
3,"02_L-EL0_R-ES0",24674743,"7","corridor_right","150,00000000000003","-18,80661948448142","-14,847871637558356"
4,"63_L-WM1_R-NS0",24674743,"4283","corridor_left","-150","-12,837335369847317","-5,725392090254081"
5,"49_L-NM0_R-WM1",24674743,"2949","corridor_right","150","-13,073098545308266","-10,834361699065681"
6,"23_L-NS0_R-WM0",24674743,"3200","corridor_right","150","-11,648290328584025","9,197665937273504"
7,"59_L-WM0_R-NM1",24674743,"3950","corridor_right","150,00000000000003","-6,4641987602208815","-3,2241256120640145"
8,"26_L-WL0_R-NM0",24674743,"4010","corridor_left","-150","-3,6920907798529115","-0,020573873646284824"
9,"44_L-ES0_R-EM1",24674743,"4089","corridor_right","150","-7,187034057172802","-10,026818894113859"
10,"22_L-NS0_R-WL1",24674743,"4202","corridor_right","150","-9,929675307150404","4,401133929358366"
11,"52_L-NM1_R-WM0",24674743,"4686","corridor_left","-150,00000000000003","-12,670123244476798","-9,04798455255407"
12,"25_L-WM0_R-NM0",24674743,"5251","corridor_left","-150","-11,557081375074056","11,692204409118546"
13,"40_L-EM0_R-ES1",24674743,"4983","corridor_right","150,00000000000003","-13,214198163195462","-7,229443976038581"
14,"56_L-WL0_R-NM1",24674743,"3473","corridor_right","150","-13,927114690982027","-10,73434903071815"
15,"37_L-EL1_R-EM0",24674743,"4984","corridor_left","-150,00000000000003","-0,7504511808580006","-9,386368529146381"
16,"04_L-EL1_R-ES0",24674743,"4928","corridor_left","-150,00000000000003","-9,28417324637173","-6,916402798753836"
17,"34_L-WS0_R-NM0",24674743,"5027","corridor_left","-150","-9,130039100119319","0,12938158958299795"
18,"58_L-WM0_R-NL1",24674743,"5281","corridor_right","150,00000000000003","-6,726563605315761","-2,9508882255938147"
19,"15_L-NL0_R-WM0",24674743,"3699","corridor_right","150","-6,896790946827956","8,766031580822146"
20,"50_L-NM0_R-WS1",24674743,"4825","corridor_right","150","-13,290968375723075","1,3283970475678366"
0,"L-NL0_R-WS1_in_tr",25044298,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",25044298,"903","corridor_right","150,00000000000003","-84,23141312177725","-23,954884711418146"
0,"09_L-ES0_R-EL1_tr",25044298,"2247","corridor_right","150,00000000000003","-8,013904205567428","-3,5168160404710704"
1,"19_L-NM0_R-WL0",25044298,"4280","corridor_right","149,99999999999997","-96,17097893030746","-0,11799103343269834"
2,"17_L-NL0_R-WS1",25044298,"4438","corridor_right","150","-74,8832208003453","15,461401049143316"
3,"35_L-WS1_R-NL0",25044298,"4581","corridor_left","-150,00000000000003","-39,46388564362532","5,37976031993501"
4,"16_L-NL0_R-WS0",25044298,"4016","corridor_right","149,99999999999997","-89,19561338308895","-8,612282767207859"
5,"63_L-WM1_R-NS0",25044298,"5213","corridor_left","-149,99999999999997","-62,69864845938043","7,829642593262358"
6,"23_L-NS0_R-WM0",25044298,"2110","corridor_right","150","-55,422655749639105","20,098961373080172"
7,"52_L-NM1_R-WM0",25044298,"4572","corridor_left","-150,00000000000003","-39,01528026344016","-21,483108216541908"
8,"55_L-NS1_R-WM0",25044298,"5000","corridor_left","-150,00000000000003","-46,56883441343381","-4,431312033235372"
9,"12_L-NM0_R-WM0",25044298,"4939","corridor_right","150","-13,115323877332774","-5,241561342803378"
10,"27_L-WL0_R-NS0",25044298,"1444","corridor_left","-149,99999999999997","-45,725463051744875","0,43097547810045356"
11,"29_L-WL1_R-NS0",25044298,"5458","corridor_left","-150","-38,54566542240281","-10,260138480893339"
12,"59_L-WM0_R-NM1",25044298,"6247","corridor_right","150","4,353669745934106","-6,4271223708719845"
13,"45_L-ES1_R-EM0",25044298,"5736","corridor_left","-150,00000000000003","-47,61059061093183","-26,81757196585906"
14,"06_L-EM0_R-EM0",25044298,"3626","corridor_right","150,00000000000003","-36,114211975351814","-10,538211940038735"
15,"36_L-EL0_R-EM1",25044298,"753","corridor_right","150,00000000000003","-28,23925042532522","-8,508261452634798"
16,"37_L-EL1_R-EM0",25044298,"5479","corridor_left","-150,00000000000003","-52,743254128738556","-5,469684220986082"
17,"60_L-WM0_R-NS1",25044298,"5757","corridor_right","150,00000000000003","-15,991006704939732","-14,361316353810494"
18,"09_L-ES0_R-EL1",25044298,"4718","corridor_right","150","-84,18864541561888","-35,91833066945745"
19,"30_L-WM0_R-NL0",25044298,"5271","corridor_left","-149,99999999999997","-23,822414369997972","-20,607210446786198"
20,"43_L-EM1_R-ES0",25044298,"3318","corridor_left","-150","-70,15355460771798","-4,333904652516637"
0,"L-NL0_R-WS1_in_tr",25276311,"3150","corridor_right","150","-21,12345443169955","-10,555765656735264"
